customer_id,tenure_months,contract,internet_service,tech_support,online_security,payment_method,monthly_charges,cltv,churn_value,predicted_churn,churn_probability,risk_segment
2325-WINES,32,One year,Fiber optic,No,No,Credit card (automatic),104.05,2335,0,1,0.5902,High Risk
2267-FPIMA,50,Month-to-month,Fiber optic,No,Yes,Credit card (automatic),94.4,5548,0,1,0.5901,High Risk
6173-ITPWD,47,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),83.35,2516,1,1,0.5899,High Risk
8168-UQWWF,11,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),97.85,5674,1,1,0.5897,High Risk
2883-ILGWO,57,Month-to-month,Fiber optic,Yes,No,Bank transfer (automatic),104.9,5838,0,1,0.5897,High Risk
9822-WMWVG,41,Month-to-month,Fiber optic,Yes,Yes,Electronic check,106.5,4434,0,1,0.5895,High Risk
4007-NHVHI,56,Month-to-month,Fiber optic,No,Yes,Electronic check,96.85,5679,0,1,0.5894,High Risk
2115-BFTIW,25,Month-to-month,Fiber optic,No,No,Mailed check,70.95,4881,1,1,0.5893,High Risk
8740-XLHDR,5,Month-to-month,DSL,Yes,Yes,Mailed check,43.25,5824,1,1,0.5893,High Risk
1432-FPAXX,29,Month-to-month,DSL,No,No,Electronic check,30.6,3615,1,1,0.589,High Risk
4143-HHPMK,52,Month-to-month,Fiber optic,No,No,Electronic check,85.35,6402,1,1,0.589,High Risk
0727-BMPLR,55,One year,Fiber optic,No,No,Electronic check,100.0,5679,1,1,0.5889,High Risk
8399-YNDCH,21,Month-to-month,DSL,No,No,Bank transfer (automatic),60.05,4716,1,1,0.5887,High Risk
0390-DCFDQ,1,Month-to-month,Fiber optic,No,No,Mailed check,70.45,3964,1,1,0.5886,High Risk
5628-RKIFK,49,Month-to-month,Fiber optic,No,Yes,Credit card (automatic),101.55,5348,0,1,0.5885,High Risk
4081-DYXAV,19,One year,DSL,No,No,Credit card (automatic),44.85,5182,1,1,0.5883,High Risk
3946-JEWRQ,47,One year,Fiber optic,No,No,Credit card (automatic),95.2,4977,0,1,0.5878,High Risk
3571-RFHAR,65,Month-to-month,Fiber optic,Yes,No,Electronic check,109.15,6001,1,1,0.5875,High Risk
4238-HFHSN,61,Month-to-month,Fiber optic,No,No,Electronic check,82.15,4250,0,1,0.5874,High Risk
3815-SLMEF,3,Month-to-month,DSL,Yes,Yes,Mailed check,34.25,2802,1,1,0.5873,High Risk
7975-TZMLR,47,One year,Fiber optic,No,No,Electronic check,103.1,5029,0,1,0.5872,High Risk
5600-PDUJF,6,Month-to-month,DSL,Yes,No,Credit card (automatic),49.5,5552,0,1,0.5866,High Risk
1575-KRZZE,4,Month-to-month,DSL,No,Yes,Electronic check,55.2,4042,0,1,0.5866,High Risk
8388-FYNPZ,4,Month-to-month,DSL,No,Yes,Electronic check,56.75,2401,0,1,0.5865,High Risk
1803-BGNBD,12,Month-to-month,DSL,Yes,No,Electronic check,54.3,3854,0,1,0.5863,High Risk
0419-YAAPX,49,Month-to-month,Fiber optic,No,No,Credit card (automatic),85.3,4696,0,1,0.5861,High Risk
4987-GQWPO,17,Month-to-month,DSL,No,No,Credit card (automatic),25.1,4580,0,1,0.586,High Risk
9254-RBFON,17,One year,Fiber optic,Yes,No,Bank transfer (automatic),98.6,5160,1,1,0.5859,High Risk
6576-FBXOJ,17,One year,DSL,Yes,No,Electronic check,54.6,4590,0,1,0.5858,High Risk
3521-SYVOR,37,Month-to-month,DSL,No,No,Electronic check,64.75,5554,1,1,0.5857,High Risk
4396-KLSEH,4,Month-to-month,No,No internet service,No internet service,Electronic check,19.85,5918,0,1,0.5856,High Risk
5311-IHLEI,12,Month-to-month,DSL,Yes,Yes,Bank transfer (automatic),50.95,2716,0,1,0.5853,High Risk
0481-SUMCB,45,One year,Fiber optic,No,No,Bank transfer (automatic),102.15,5391,0,1,0.5852,High Risk
9003-CPATH,42,Month-to-month,Fiber optic,No,No,Electronic check,79.9,2583,0,1,0.5849,High Risk
6641-XRPSU,34,Month-to-month,Fiber optic,No,No,Credit card (automatic),70.0,2318,1,1,0.5847,High Risk
6645-MXQJT,2,Month-to-month,Fiber optic,No,Yes,Electronic check,97.1,5745,0,1,0.5844,High Risk
2101-RANCD,55,Month-to-month,Fiber optic,No,No,Electronic check,73.1,5832,0,1,0.5842,High Risk
1996-DBMUS,48,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),70.65,5523,0,1,0.5842,High Risk
6199-IWKGC,46,One year,Fiber optic,Yes,No,Electronic check,100.25,5453,0,1,0.5842,High Risk
0027-KWYKW,23,Month-to-month,Fiber optic,No,No,Electronic check,83.75,3585,0,1,0.5841,High Risk
4646-QZXTF,7,Month-to-month,DSL,Yes,Yes,Bank transfer (automatic),81.25,5928,0,1,0.5841,High Risk
6713-OKOMC,10,Month-to-month,DSL,No,Yes,Mailed check,29.75,2013,0,1,0.5835,High Risk
2988-GBIVW,70,Month-to-month,Fiber optic,No,Yes,Electronic check,90.85,5129,0,1,0.5832,High Risk
3301-LSLWQ,29,Month-to-month,DSL,No,Yes,Electronic check,66.1,5590,0,1,0.583,High Risk
9919-YLNNG,42,Month-to-month,Fiber optic,Yes,No,Bank transfer (automatic),103.8,4005,0,1,0.5829,High Risk
6692-UDPJC,14,Month-to-month,Fiber optic,Yes,No,Electronic check,91.65,4304,1,1,0.5827,High Risk
0742-MOABM,4,Month-to-month,DSL,Yes,No,Mailed check,50.05,3394,1,1,0.5824,High Risk
5780-INQIK,8,Month-to-month,DSL,Yes,No,Electronic check,49.4,2907,0,1,0.5816,High Risk
9237-HQITU,2,Month-to-month,Fiber optic,No,No,Electronic check,70.7,2701,1,1,0.5815,High Risk
7047-FWEYA,46,One year,Fiber optic,Yes,No,Electronic check,103.15,3517,0,1,0.5813,High Risk
5527-ACHSO,11,Month-to-month,DSL,Yes,No,Mailed check,70.5,5541,0,1,0.5807,High Risk
1582-RAFML,1,Month-to-month,DSL,Yes,No,Mailed check,60.1,5654,1,1,0.5807,High Risk
1541-ETJZO,1,Month-to-month,DSL,Yes,No,Mailed check,62.05,2937,1,1,0.5806,High Risk
4070-OKWVH,52,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),94.6,6212,0,1,0.5804,High Risk
8791-GFXLZ,12,Month-to-month,DSL,No,No,Bank transfer (automatic),49.05,4244,0,1,0.58,High Risk
3162-KKZXO,55,One year,Fiber optic,No,No,Electronic check,100.15,5182,0,1,0.5799,High Risk
7067-KSAZT,65,One year,Fiber optic,No,No,Electronic check,106.25,5965,1,1,0.5799,High Risk
9054-FOWNV,22,Month-to-month,Fiber optic,No,No,Electronic check,88.75,5585,0,1,0.5798,High Risk
6821-JPCDC,48,One year,Fiber optic,No,No,Electronic check,97.05,5893,0,1,0.5796,High Risk
3707-LRWZD,32,One year,Fiber optic,No,No,Electronic check,84.05,3553,1,1,0.5791,High Risk
4957-TREIR,3,Month-to-month,DSL,Yes,Yes,Credit card (automatic),64.4,5645,0,1,0.5791,High Risk
2108-YKQTY,4,Month-to-month,DSL,No,No,Credit card (automatic),50.7,4930,1,1,0.5789,High Risk
3043-TYBNO,3,Month-to-month,DSL,Yes,No,Mailed check,60.65,2111,0,1,0.5784,High Risk
8761-NSOBC,44,Month-to-month,Fiber optic,Yes,No,Electronic check,100.55,3486,1,1,0.5784,High Risk
3644-QXEHN,13,Month-to-month,Fiber optic,No,No,Electronic check,97.0,5282,0,1,0.5783,High Risk
1258-YMZNM,27,One year,Fiber optic,No,Yes,Bank transfer (automatic),110.5,4997,0,1,0.5783,High Risk
3668-QPYBK,2,Month-to-month,DSL,No,Yes,Mailed check,53.85,3239,1,1,0.5781,High Risk
3345-JHUEO,4,Month-to-month,No,No internet service,No internet service,Electronic check,20.2,4267,0,1,0.578,High Risk
6854-EXGSF,8,Month-to-month,DSL,No,Yes,Bank transfer (automatic),65.5,3033,0,1,0.5777,High Risk
0058-EVZWM,55,Month-to-month,Fiber optic,No,Yes,Bank transfer (automatic),89.8,5875,0,1,0.5776,High Risk
5947-SGKCL,15,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),105.35,2721,0,1,0.5771,High Risk
8677-HDZEE,56,Month-to-month,Fiber optic,Yes,No,Bank transfer (automatic),105.45,4212,0,1,0.577,High Risk
7133-VBDCG,25,Month-to-month,Fiber optic,No,Yes,Bank transfer (automatic),79.85,4535,1,1,0.577,High Risk
5325-UWTWJ,31,Month-to-month,Fiber optic,Yes,Yes,Credit card (automatic),90.55,5722,0,1,0.5769,High Risk
8033-VCZGH,50,One year,Fiber optic,No,Yes,Electronic check,103.95,4363,0,1,0.5767,High Risk
8455-HIRAQ,8,Month-to-month,DSL,No,No,Mailed check,44.45,4909,0,1,0.5765,High Risk
6288-LBEAR,23,Month-to-month,Fiber optic,Yes,No,Mailed check,79.1,3619,0,1,0.5765,High Risk
8885-QSQBX,1,Month-to-month,DSL,No,Yes,Bank transfer (automatic),49.55,5277,0,1,0.5762,High Risk
7621-VPNET,42,Month-to-month,Fiber optic,Yes,No,Credit card (automatic),85.9,2219,0,1,0.5761,High Risk
2692-PFYTJ,1,Month-to-month,No,No internet service,No internet service,Mailed check,25.75,2569,0,1,0.5759,High Risk
7549-MYGPK,63,Month-to-month,Fiber optic,No,Yes,Electronic check,100.55,5413,1,1,0.5759,High Risk
1216-BGTSP,45,Month-to-month,Fiber optic,Yes,Yes,Credit card (automatic),108.45,5093,0,1,0.5758,High Risk
2625-TRCZQ,51,Month-to-month,DSL,No,No,Electronic check,49.65,5528,0,1,0.5756,High Risk
7410-KTVFV,18,Month-to-month,DSL,No,No,Mailed check,49.55,2815,1,1,0.5752,High Risk
4130-MZLCC,5,Month-to-month,DSL,No,No,Bank transfer (automatic),50.55,2739,0,1,0.5751,High Risk
2565-JSLRY,1,Month-to-month,No,No internet service,No internet service,Mailed check,24.05,3162,1,1,0.5745,High Risk
1703-MGIAB,17,Month-to-month,DSL,Yes,No,Mailed check,69.0,4439,0,1,0.574,High Risk
6646-QVXLR,62,One year,Fiber optic,No,No,Electronic check,103.75,5052,1,1,0.5736,High Risk
7242-QZLXF,1,Month-to-month,DSL,No,No,Electronic check,25.3,5421,1,1,0.5735,High Risk
4989-LIXVT,68,Month-to-month,Fiber optic,No,No,Electronic check,95.9,5080,0,1,0.5733,High Risk
7351-MHQVU,6,Month-to-month,DSL,Yes,Yes,Credit card (automatic),50.95,3474,0,1,0.5732,High Risk
3016-KSVCP,29,Month-to-month,DSL,No,No,Mailed check,33.75,3664,0,1,0.573,High Risk
4598-XLKNJ,25,Month-to-month,Fiber optic,No,No,Electronic check,98.5,5337,1,1,0.573,High Risk
4452-QIIEB,7,Month-to-month,DSL,No,No,Mailed check,43.9,3565,0,1,0.5728,High Risk
2886-KEFUM,63,One year,Fiber optic,No,No,Electronic check,107.5,6144,1,1,0.5727,High Risk
0618-XWMSS,28,Month-to-month,Fiber optic,No,Yes,Bank transfer (automatic),74.9,5392,1,1,0.5727,High Risk
4361-BKAXE,41,Month-to-month,Fiber optic,Yes,Yes,Bank transfer (automatic),114.5,3038,1,1,0.5726,High Risk
2279-AXJJK,52,Month-to-month,Fiber optic,Yes,No,Credit card (automatic),95.65,4465,0,1,0.5724,High Risk
8967-SZQAS,14,Month-to-month,DSL,No,No,Electronic check,50.45,3185,0,1,0.5722,High Risk
6599-CEBNN,34,Month-to-month,Fiber optic,No,No,Credit card (automatic),73.95,5795,1,1,0.5722,High Risk
2842-BCQGE,43,Month-to-month,Fiber optic,No,No,Credit card (automatic),75.35,4898,0,1,0.5722,High Risk
2810-FTLEM,16,Month-to-month,DSL,No,Yes,Electronic check,50.15,4254,1,1,0.572,High Risk
6839-ITVZJ,26,Month-to-month,DSL,Yes,No,Electronic check,60.05,2039,1,1,0.5713,High Risk
5939-XAIXZ,19,Month-to-month,DSL,No,No,Mailed check,56.1,3367,0,1,0.5711,High Risk
6158-DWPZT,9,One year,DSL,No,No,Bank transfer (automatic),24.1,3195,1,1,0.5711,High Risk
1456-TWCGB,4,Month-to-month,DSL,No,No,Mailed check,49.25,3272,0,1,0.571,High Risk
6202-DYYFX,22,One year,Fiber optic,No,No,Credit card (automatic),76.0,2031,0,1,0.5709,High Risk
4338-EYCER,21,Month-to-month,DSL,No,No,Bank transfer (automatic),54.6,5763,0,1,0.5708,High Risk
2858-EIMXH,53,One year,Fiber optic,No,No,Credit card (automatic),95.85,5325,0,1,0.5704,High Risk
4819-HJPIW,18,Month-to-month,DSL,No,No,Mailed check,25.15,2675,0,1,0.5703,High Risk
8118-TJAFG,9,Month-to-month,Fiber optic,Yes,No,Electronic check,101.5,2757,0,1,0.5699,High Risk
8896-BQTTI,1,Month-to-month,No,No internet service,No internet service,Mailed check,25.0,2371,0,1,0.5698,High Risk
5575-TPIZQ,46,Month-to-month,Fiber optic,No,Yes,Credit card (automatic),89.15,5593,0,1,0.5698,High Risk
4250-FDVOU,6,Month-to-month,DSL,No,Yes,Electronic check,56.25,4110,1,1,0.5698,High Risk
2740-JFBOK,10,Month-to-month,No,No internet service,No internet service,Electronic check,24.0,5299,0,1,0.5696,High Risk
9163-GHAYE,15,Month-to-month,DSL,No,No,Electronic check,48.85,5584,0,1,0.5692,High Risk
6137-NICCO,6,Month-to-month,Fiber optic,No,No,Mailed check,94.05,3083,0,1,0.5688,High Risk
7821-DPRQE,68,Month-to-month,Fiber optic,Yes,Yes,Electronic check,107.7,5015,0,1,0.5682,High Risk
2927-QRRQV,46,One year,Fiber optic,No,No,Electronic check,94.65,4120,0,1,0.5678,High Risk
6469-QJKZW,4,Month-to-month,No,No internet service,No internet service,Electronic check,20.15,2198,0,1,0.5672,High Risk
2862-PFNIK,1,Month-to-month,DSL,No,No,Electronic check,24.7,3518,0,1,0.5668,High Risk
1353-LJWEM,11,Month-to-month,DSL,Yes,No,Electronic check,60.9,2726,0,1,0.5668,High Risk
6344-SFJVH,20,Month-to-month,DSL,No,No,Credit card (automatic),24.9,5942,0,1,0.5665,High Risk
6874-SGLHU,30,One year,Fiber optic,No,No,Bank transfer (automatic),97.0,4126,0,1,0.5651,High Risk
4720-VSTSI,44,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),84.8,3997,1,1,0.5648,High Risk
7486-KSRVI,43,One year,Fiber optic,Yes,No,Electronic check,100.0,4760,1,1,0.5648,High Risk
6351-SCJKT,3,Month-to-month,DSL,Yes,Yes,Mailed check,41.35,5534,0,1,0.5646,High Risk
5215-LNLDJ,7,Month-to-month,DSL,No,No,Electronic check,24.7,3872,0,1,0.5644,High Risk
6637-KYRCV,5,Month-to-month,DSL,No,No,Electronic check,30.5,5973,0,1,0.5641,High Risk
2446-ZKVAF,18,Month-to-month,DSL,No,No,Credit card (automatic),56.8,5558,0,1,0.564,High Risk
2911-UREFD,39,Month-to-month,DSL,No,Yes,Electronic check,55.9,5632,1,1,0.5639,High Risk
5066-GFJMM,3,Month-to-month,No,No internet service,No internet service,Mailed check,19.9,3716,0,1,0.5638,High Risk
1422-DGUBX,32,One year,Fiber optic,Yes,No,Electronic check,79.25,2735,0,1,0.5637,High Risk
1285-OKIPP,1,Month-to-month,Fiber optic,No,No,Electronic check,79.9,3394,1,1,0.5637,High Risk
2920-RNCEZ,1,Month-to-month,Fiber optic,No,No,Credit card (automatic),69.95,5133,0,1,0.5632,High Risk
2460-FPSYH,40,Month-to-month,DSL,No,Yes,Electronic check,55.8,4272,1,1,0.5631,High Risk
6807-SIWJI,38,One year,Fiber optic,No,Yes,Electronic check,104.85,2709,0,1,0.5626,High Risk
9327-QSDED,8,Month-to-month,DSL,No,No,Mailed check,43.55,3266,0,1,0.5626,High Risk
3164-AALRN,5,One year,DSL,No,No,Mailed check,70.0,2673,1,1,0.5624,High Risk
2607-FBDFF,1,Month-to-month,DSL,Yes,No,Credit card (automatic),49.0,5289,0,1,0.5624,High Risk
1596-BBVTG,35,Month-to-month,Fiber optic,No,No,Credit card (automatic),75.35,2785,1,1,0.5621,High Risk
6184-DYUOB,3,Month-to-month,No,No internet service,No internet service,Mailed check,19.6,2941,0,1,0.5618,High Risk
7285-KLOTR,12,One year,DSL,No,Yes,Electronic check,78.85,2495,0,1,0.5618,High Risk
4724-WXVWF,48,Month-to-month,Fiber optic,Yes,Yes,Electronic check,95.4,4334,0,1,0.5618,High Risk
2207-OBZNX,7,Month-to-month,DSL,No,Yes,Mailed check,51.0,3736,1,1,0.5616,High Risk
9408-SSNVZ,4,Month-to-month,Fiber optic,No,No,Electronic check,70.15,2227,1,1,0.5616,High Risk
4010-YLMVT,56,Month-to-month,Fiber optic,No,Yes,Credit card (automatic),106.6,5056,0,1,0.5615,High Risk
6818-WOBHJ,68,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),89.6,5651,1,1,0.5615,High Risk
3349-ANQNH,59,One year,Fiber optic,No,No,Electronic check,99.5,5513,0,1,0.5612,High Risk
7537-CBQUZ,63,Month-to-month,Fiber optic,No,Yes,Bank transfer (automatic),109.4,5961,0,1,0.5611,High Risk
3030-YZADT,9,Month-to-month,DSL,No,No,Mailed check,44.95,5023,1,1,0.5604,High Risk
3179-GBRWV,21,Month-to-month,DSL,No,Yes,Bank transfer (automatic),64.95,4604,0,1,0.5596,High Risk
1379-FRVEB,15,Month-to-month,Fiber optic,No,No,Electronic check,91.0,4602,0,1,0.5595,High Risk
7248-VZQLC,47,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),85.2,4661,1,1,0.5592,High Risk
6088-BXMRG,32,Month-to-month,Fiber optic,No,No,Electronic check,98.85,3149,0,1,0.5592,High Risk
4390-KYULV,3,Month-to-month,No,No internet service,No internet service,Credit card (automatic),20.55,4115,1,1,0.5592,High Risk
9233-PSYHO,45,One year,Fiber optic,No,No,Bank transfer (automatic),100.15,2636,0,1,0.5588,High Risk
9137-NOQKA,2,Month-to-month,No,No internet service,No internet service,Electronic check,19.2,4577,0,1,0.5586,High Risk
7596-LDUXP,12,One year,Fiber optic,No,Yes,Credit card (automatic),85.15,2452,0,1,0.5586,High Risk
5287-QWLKY,71,Month-to-month,Fiber optic,No,Yes,Credit card (automatic),105.1,5725,1,1,0.5583,High Risk
2267-WTPYD,57,Month-to-month,Fiber optic,No,No,Credit card (automatic),94.0,6015,0,1,0.5582,High Risk
2433-KMEAS,22,Month-to-month,DSL,No,Yes,Electronic check,54.45,2445,1,1,0.558,High Risk
7147-AYBAA,37,Month-to-month,Fiber optic,No,No,Mailed check,70.35,5402,0,1,0.5579,High Risk
7495-OOKFY,8,Month-to-month,Fiber optic,No,No,Credit card (automatic),80.65,5302,1,1,0.5578,High Risk
3113-IWHLC,5,Month-to-month,DSL,No,Yes,Mailed check,55.8,2612,0,1,0.5572,High Risk
4672-FOTSD,12,Month-to-month,DSL,Yes,Yes,Electronic check,67.25,4334,0,1,0.5565,High Risk
2460-NGXBJ,11,Month-to-month,Fiber optic,No,No,Credit card (automatic),75.2,5193,0,1,0.5565,High Risk
6599-GZWCM,13,One year,Fiber optic,No,No,Mailed check,74.65,4172,0,1,0.556,High Risk
9103-TCIHJ,15,Month-to-month,DSL,No,Yes,Mailed check,55.7,4519,1,1,0.5558,High Risk
9688-YGXVR,44,Month-to-month,Fiber optic,No,No,Credit card (automatic),88.15,4112,0,1,0.5555,High Risk
6629-LADHQ,2,Month-to-month,DSL,No,Yes,Mailed check,50.95,5968,0,1,0.5553,High Risk
6538-POCHL,33,Month-to-month,Fiber optic,No,No,Credit card (automatic),79.0,4396,0,1,0.5553,High Risk
3143-ILDAL,56,Month-to-month,Fiber optic,Yes,No,Electronic check,94.45,4830,1,1,0.5552,High Risk
6578-KRMAW,32,Month-to-month,Fiber optic,No,Yes,Credit card (automatic),93.4,3224,0,1,0.5549,High Risk
2806-MLNTI,52,One year,Fiber optic,No,No,Bank transfer (automatic),105.1,4621,0,1,0.5547,High Risk
8992-CEUEN,1,Month-to-month,No,No internet service,No internet service,Electronic check,18.85,5084,0,1,0.5545,High Risk
5542-DHSXL,4,Month-to-month,DSL,No,Yes,Mailed check,54.7,3475,0,1,0.5544,High Risk
1122-JWTJW,1,Month-to-month,Fiber optic,No,No,Mailed check,70.65,3463,1,1,0.5543,High Risk
4628-WQCQQ,35,One year,Fiber optic,No,No,Electronic check,85.15,5928,1,1,0.5542,High Risk
8095-WANWK,10,Month-to-month,DSL,No,No,Mailed check,45.25,5369,0,1,0.5542,High Risk
1935-IMVBB,56,Month-to-month,Fiber optic,No,No,Mailed check,89.7,5955,0,1,0.5531,High Risk
2826-UWHIS,45,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),81.4,5602,0,1,0.5528,High Risk
1689-YQBYY,12,Month-to-month,Fiber optic,No,No,Electronic check,76.6,3280,0,1,0.5528,High Risk
2273-QCKXA,1,Month-to-month,DSL,Yes,No,Mailed check,49.05,3178,0,1,0.5528,High Risk
2522-AHJXR,60,Month-to-month,Fiber optic,Yes,Yes,Bank transfer (automatic),109.45,4350,0,1,0.5524,High Risk
3307-TLCUD,17,Month-to-month,DSL,No,Yes,Mailed check,34.4,4207,0,1,0.5523,High Risk
4188-FRABG,57,Month-to-month,Fiber optic,Yes,Yes,Electronic check,103.05,5586,0,1,0.5519,High Risk
0080-OROZO,35,One year,Fiber optic,Yes,No,Electronic check,99.25,3244,0,1,0.5516,High Risk
1958-RNRKS,30,Month-to-month,DSL,No,No,Electronic check,49.9,3712,0,1,0.5515,High Risk
2604-XVDAM,12,Month-to-month,DSL,No,No,Bank transfer (automatic),43.8,5706,0,1,0.5515,High Risk
9396-ZSFLL,15,Month-to-month,DSL,No,No,Mailed check,48.85,3762,0,1,0.551,High Risk
8695-WDYEA,1,Month-to-month,DSL,No,Yes,Mailed check,51.25,4483,0,1,0.5509,High Risk
9069-LGEUL,23,Month-to-month,DSL,No,Yes,Bank transfer (automatic),59.95,5379,0,1,0.5503,High Risk
4450-YOOHP,39,Month-to-month,DSL,No,No,Credit card (automatic),50.65,5433,0,1,0.5502,High Risk
0191-ZHSKZ,30,Month-to-month,DSL,No,Yes,Electronic check,74.75,3033,0,1,0.5502,High Risk
5309-TAIKL,7,Month-to-month,DSL,Yes,No,Bank transfer (automatic),62.8,4080,0,1,0.55,High Risk
7617-EYGLW,1,Month-to-month,No,No internet service,No internet service,Electronic check,19.45,5820,0,1,0.5499,High Risk
3689-MOZGR,29,Month-to-month,DSL,Yes,No,Electronic check,31.2,4761,0,1,0.5498,High Risk
9614-RMGHA,65,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),91.85,5530,1,1,0.5497,High Risk
3132-TVFDZ,57,Month-to-month,DSL,No,No,Electronic check,44.85,5172,1,1,0.5489,High Risk
0406-BPDVR,54,One year,Fiber optic,No,No,Credit card (automatic),101.5,6405,1,1,0.5488,High Risk
2305-MRGLV,28,Month-to-month,Fiber optic,Yes,No,Bank transfer (automatic),76.55,2085,0,1,0.5485,High Risk
9767-FFLEM,38,Month-to-month,Fiber optic,No,No,Credit card (automatic),69.5,4591,0,1,0.5485,High Risk
5371-VYLSX,50,Month-to-month,Fiber optic,No,Yes,Electronic check,83.4,4977,0,1,0.5484,High Risk
1784-EZDKJ,51,One year,Fiber optic,No,No,Bank transfer (automatic),106.8,4640,0,1,0.5482,High Risk
8111-BKVDS,10,Month-to-month,DSL,No,Yes,Bank transfer (automatic),40.7,2164,0,1,0.5482,High Risk
4088-YLDSU,55,One year,Fiber optic,Yes,No,Electronic check,104.15,4369,1,1,0.5475,High Risk
7893-IXHRQ,1,Month-to-month,No,No internet service,No internet service,Electronic check,20.55,5636,1,1,0.5474,High Risk
1156-ZFYDO,1,Month-to-month,No,No internet service,No internet service,Electronic check,19.75,3666,0,1,0.5473,High Risk
1217-VASWC,43,One year,Fiber optic,No,No,Bank transfer (automatic),100.55,4499,0,1,0.547,High Risk
8735-IJJEG,14,Month-to-month,DSL,No,No,Credit card (automatic),50.2,4253,0,1,0.547,High Risk
7892-POOKP,28,Month-to-month,Fiber optic,Yes,No,Electronic check,104.8,5003,1,1,0.5466,High Risk
6047-YHPVI,5,Month-to-month,Fiber optic,No,No,Electronic check,69.7,2454,1,1,0.5464,High Risk
2676-OXPPQ,6,Month-to-month,DSL,No,Yes,Bank transfer (automatic),55.7,2482,0,1,0.5464,High Risk
0761-AETCS,1,Month-to-month,No,No internet service,No internet service,Electronic check,19.3,3236,1,1,0.5462,High Risk
0112-QAWRZ,16,Month-to-month,Fiber optic,No,No,Bank transfer (automatic),90.8,5560,0,1,0.546,High Risk
8152-UOBNY,50,One year,Fiber optic,Yes,No,Electronic check,106.8,5746,0,1,0.5452,High Risk
9564-KCLHR,1,Month-to-month,DSL,Yes,No,Mailed check,51.25,2180,1,1,0.5452,High Risk
8267-ZNYVZ,33,One year,Fiber optic,Yes,Yes,Electronic check,103.75,3824,1,1,0.545,High Risk
1098-TDVUQ,1,Month-to-month,No,No internet service,No internet service,Bank transfer (automatic),19.25,4745,0,1,0.5449,High Risk
5651-CPDND,10,Month-to-month,DSL,No,No,Mailed check,46.0,3903,0,1,0.5447,High Risk
3657-COGMW,52,Month-to-month,Fiber optic,No,Yes,Credit card (automatic),108.1,4251,0,1,0.5445,High Risk
9779-DPNEJ,22,Month-to-month,Fiber optic,No,No,Electronic check,80.15,4732,0,1,0.5443,High Risk
8728-SKJLR,41,Month-to-month,Fiber optic,Yes,No,Electronic check,74.25,3277,0,1,0.5442,High Risk
